unixTime,temp,sal,pH
1651289810.0,75.8,36.0,8.35
1651289815.0,79.9,34.0,8.27
1651289820.0,73.2,36.0,8.48
1651289825.0,73.6,35.0,8.32
1651289830.0,75.5,35.0,8.13
1651289835.0,79.9,36.0,8.25
1651289840.0,78.9,35.0,8.27
1651289845.0,79.1,34.0,8.36
1651289850.0,78.0,36.0,8.06
1651289855.0,77.6,35.0,8.18
1651289860.0,73.2,36.0,8.18
1651289865.0,74.0,35.0,8.34
1651289870.0,76.6,34.0,8.11
1651289875.0,78.4,34.0,8.12
1651289880.0,78.0,36.0,8.05
1651289885.0,78.8,34.0,8.49
1651289890.0,78.4,36.0,8.28
1651289895.0,79.0,34.0,8.22
1651289900.0,78.9,34.0,8.47
1651289905.0,76.9,34.0,8.27
1651289910.0,79.1,34.0,8.31
1651289915.0,79.0,34.0,8.21
1651289920.0,75.3,35.0,8.33
1651289925.0,74.6,35.0,8.48
1651289930.0,79.2,36.0,8.39
1651289935.0,73.0,34.0,8.3
1651289940.0,79.9,34.0,8.01
1651289945.0,77.2,34.0,8.11
1651289950.0,79.8,35.0,8.1
1651289955.0,73.1,36.0,8.39
1651289960.0,73.9,35.0,8.1
1651289965.0,78.8,34.0,8.07
1651289970.0,78.0,36.0,8.13
1651289975.0,79.9,34.0,8.44
1651289980.0,78.5,35.0,8.39
1651289985.0,73.7,35.0,8.33
1651289990.0,77.6,36.0,8.28
1651289995.0,80.0,36.0,8.13
1651290000.0,74.3,36.0,8.27
1651290005.0,77.5,36.0,8.32
1651290010.0,76.5,36.0,8.41
1651290015.0,79.2,35.0,8.18
1651290020.0,77.7,35.0,8.08
1651290025.0,73.2,34.0,8.03
1651290030.0,76.7,35.0,8.39
1651290035.0,73.9,36.0,8.35
1651290040.0,78.3,34.0,8.38
1651290045.0,79.9,34.0,8.0
1651290050.0,75.2,34.0,8.32
1651290055.0,78.3,35.0,8.37
1651290060.0,78.4,36.0,8.06
1651290065.0,77.5,35.0,8.25
1651290070.0,79.7,36.0,8.07
1651290075.0,79.9,35.0,8.48
1651290080.0,78.5,36.0,8.34
1651290085.0,79.1,35.0,8.4
1651290090.0,76.6,34.0,8.17
1651290095.0,77.8,36.0,8.23
1651290100.0,79.4,35.0,8.47
1651290105.0,75.2,35.0,8.34
1651290110.0,76.4,34.0,8.31
1651290115.0,76.8,36.0,8.5
1651290120.0,76.1,36.0,8.28
1651290125.0,76.6,35.0,8.04
1651290130.0,79.4,36.0,8.14
1651290135.0,73.3,36.0,8.38
1651290140.0,76.4,35.0,8.08
1651290145.0,79.6,34.0,8.19
1651290150.0,73.8,36.0,8.16
1651290155.0,76.7,34.0,8.21
1651290160.0,79.8,36.0,8.1
1651290165.0,77.9,34.0,8.2
1651290170.0,78.6,36.0,8.36
1651290175.0,73.1,36.0,8.47
1651290180.0,78.3,34.0,8.02
1651290185.0,79.5,36.0,8.45
1651290190.0,75.2,35.0,8.32
1651290195.0,73.2,35.0,8.21
1651290200.0,75.5,36.0,8.05
1651290205.0,74.1,34.0,8.32
1651290210.0,73.3,35.0,8.25
1651290215.0,79.5,35.0,8.27
1651290220.0,78.7,34.0,8.4
1651290225.0,73.6,36.0,8.22
1651290230.0,75.5,36.0,8.43
1651290235.0,77.0,34.0,8.06
1651290240.0,74.1,35.0,8.16
1651290245.0,78.7,36.0,8.28
1651290250.0,77.5,34.0,8.43
1651290255.0,74.9,35.0,8.1
1651290260.0,75.2,34.0,8.24
1651290265.0,79.2,36.0,8.2
1651290270.0,73.2,36.0,8.4
1651290275.0,75.6,35.0,8.28
1651290280.0,75.9,35.0,8.21
1651290285.0,73.1,35.0,8.1
1651290290.0,76.9,35.0,8.08
1651290295.0,77.6,34.0,8.43
1651290300.0,76.6,36.0,8.49
1651290305.0,73.6,35.0,8.22
1651290310.0,78.2,36.0,8.07
1651290315.0,78.9,35.0,8.08
1651290320.0,77.6,35.0,8.49
1651290325.0,75.9,34.0,8.05
1651290330.0,73.9,35.0,8.47
1651290335.0,78.7,34.0,8.06
1651290340.0,77.6,34.0,8.14
1651290345.0,76.3,36.0,8.41
1651290350.0,73.9,36.0,8.25
1651290355.0,73.8,34.0,8.49
1651290360.0,77.6,35.0,8.43
1651290365.0,76.6,34.0,8.09
1651290370.0,75.4,36.0,8.11
1651290375.0,74.1,34.0,8.44
1651290380.0,78.4,35.0,8.19
1651290385.0,78.7,36.0,8.45
1651290390.0,78.3,35.0,8.45
1651290395.0,78.5,34.0,8.35
1651290400.0,76.4,36.0,8.14
1651290405.0,75.9,34.0,8.37
1651290410.0,75.6,35.0,8.25
1651290415.0,79.3,36.0,8.09
1651290420.0,75.6,35.0,8.19
1651290425.0,76.5,34.0,8.48
1651290430.0,79.0,36.0,8.37
1651290435.0,78.6,35.0,8.3
1651290440.0,78.7,34.0,8.35
1651290445.0,79.5,35.0,8.24
1651290450.0,79.3,36.0,8.39
1651290455.0,76.7,34.0,8.27
1651290460.0,77.9,36.0,8.03
1651290465.0,73.5,35.0,8.01
1651290470.0,78.0,36.0,8.0
1651290475.0,77.3,34.0,8.38
1651290480.0,76.2,36.0,8.17
1651290485.0,73.4,34.0,8.36
1651290490.0,76.9,35.0,8.11
1651290495.0,76.9,34.0,8.26
1651290500.0,79.5,36.0,8.14
1651290505.0,76.9,36.0,8.33
1651290510.0,74.2,34.0,8.45
1651290515.0,79.0,36.0,8.36
1651290520.0,78.5,35.0,8.1
1651290525.0,75.5,35.0,8.32
1651290530.0,76.2,36.0,8.3
1651290535.0,73.7,35.0,8.47
1651290540.0,74.3,35.0,8.47
1651290545.0,78.8,36.0,8.35
1651290550.0,73.9,35.0,8.01
1651290555.0,79.6,35.0,8.27
1651290560.0,74.0,35.0,8.34
1651290565.0,73.0,35.0,8.36
1651290570.0,73.3,36.0,8.4
1651290575.0,75.2,35.0,8.29
1651290580.0,74.3,34.0,8.37
1651290585.0,76.2,36.0,8.48
1651290590.0,79.7,36.0,8.31
1651290595.0,74.8,34.0,8.21
1651290600.0,73.7,34.0,8.04
1651290605.0,76.9,34.0,8.26
1651290610.0,76.7,35.0,8.27
1651290615.0,78.1,35.0,8.39
1651290620.0,73.0,36.0,8.36
1651290625.0,77.1,34.0,8.16
1651290630.0,73.0,35.0,8.42
1651290635.0,80.0,36.0,8.48
1651290640.0,76.4,35.0,8.45
1651290645.0,77.1,35.0,8.4
1651290650.0,78.0,34.0,8.19
1651290655.0,75.8,34.0,8.35
1651290660.0,75.3,36.0,8.41
1651290665.0,77.6,35.0,8.03
1651290670.0,75.9,34.0,8.14
1651290675.0,74.9,34.0,8.37
1651290680.0,79.6,34.0,8.17
1651290685.0,74.9,35.0,8.17
1651290690.0,77.5,34.0,8.24
1651290695.0,77.9,35.0,8.28
1651290700.0,74.5,34.0,8.3
1651290705.0,75.9,34.0,8.04
1651290710.0,75.9,34.0,8.42
1651290715.0,78.4,34.0,8.38
1651290720.0,77.0,35.0,8.41
1651290725.0,79.8,35.0,8.43
1651290730.0,77.8,36.0,8.14
1651290735.0,73.5,35.0,8.22
1651290740.0,76.1,34.0,8.46
1651290745.0,74.9,34.0,8.24
1651290750.0,75.9,36.0,8.34
1651290755.0,78.5,35.0,8.12
1651290760.0,76.0,36.0,8.41
1651290765.0,73.6,35.0,8.32
1651290770.0,79.9,34.0,8.12
1651290775.0,76.5,35.0,8.0
1651290780.0,79.4,34.0,8.32
1651290785.0,74.3,36.0,8.28
1651290790.0,77.5,36.0,8.2
1651290795.0,75.0,34.0,8.46
1651290800.0,74.0,36.0,8.08
1651290805.0,75.5,34.0,8.31
1651290810.0,78.3,34.0,8.4
1651290815.0,75.3,35.0,8.13
1651290820.0,73.9,35.0,8.06
1651290825.0,76.6,36.0,8.01
1651290830.0,76.9,36.0,8.36
1651290835.0,77.8,34.0,8.03
1651290840.0,79.4,34.0,8.15
1651290845.0,73.3,35.0,8.4
1651290850.0,74.4,34.0,8.04
1651290855.0,76.1,34.0,8.43
1651290860.0,74.5,35.0,8.08
1651290865.0,75.2,36.0,8.35
1651290870.0,74.4,36.0,8.41
1651290875.0,79.4,35.0,8.26
1651290880.0,79.3,36.0,8.02
1651290885.0,73.2,34.0,8.37
1651290890.0,77.7,36.0,8.35
1651290895.0,76.9,34.0,8.4
1651290900.0,76.8,36.0,8.35
1651290905.0,74.2,36.0,8.44
1651290910.0,77.1,35.0,8.04
1651290915.0,79.7,34.0,8.33
1651290920.0,73.6,35.0,8.14
1651290925.0,74.7,35.0,8.44
1651290930.0,73.4,36.0,8.27
1651290935.0,76.5,35.0,8.09
1651290940.0,78.4,36.0,8.24
1651290945.0,79.3,34.0,8.08
1651290950.0,73.7,36.0,8.17
1651290955.0,75.2,34.0,8.06
1651290960.0,74.9,35.0,8.0
1651290965.0,74.0,34.0,8.03
1651290970.0,79.2,35.0,8.36
1651290975.0,75.1,35.0,8.41
1651290980.0,78.0,34.0,8.24
1651290985.0,77.5,34.0,8.12
1651290990.0,79.9,35.0,8.18
1651290995.0,74.2,36.0,8.37
1651291000.0,78.7,36.0,8.17
1651291005.0,78.7,35.0,8.4
1651291010.0,79.6,36.0,8.12
1651291015.0,76.0,36.0,8.49
1651291020.0,78.0,36.0,8.15
1651291025.0,76.5,36.0,8.5
1651291030.0,74.9,34.0,8.4
1651291035.0,79.7,35.0,8.5
1651291040.0,74.6,35.0,8.02
1651291045.0,78.7,35.0,8.45
1651291050.0,73.2,36.0,8.39
1651291055.0,73.0,34.0,8.44
1651291060.0,79.7,36.0,8.26
1651291065.0,76.5,34.0,8.32
1651291070.0,79.7,35.0,8.36
1651291075.0,76.9,36.0,8.38
1651291080.0,75.2,36.0,8.39
1651291085.0,76.1,34.0,8.02
1651291090.0,75.7,35.0,8.49
1651291095.0,74.8,34.0,8.3
1651291100.0,75.8,35.0,8.36
1651291105.0,78.5,35.0,8.4
1651291110.0,74.1,34.0,8.3
1651291115.0,73.4,36.0,8.05
1651291120.0,80.0,36.0,8.35
1651291125.0,76.6,35.0,8.41
1651291130.0,77.6,35.0,8.36
1651291135.0,79.8,36.0,8.47
1651291140.0,76.0,36.0,8.39
1651291145.0,80.0,34.0,8.19
1651291150.0,73.8,34.0,8.15
1651291155.0,76.3,36.0,8.49
1651291160.0,79.6,34.0,8.16
1651291165.0,78.7,36.0,8.07
1651291170.0,77.5,34.0,8.02
1651291175.0,74.2,35.0,8.27
1651291180.0,77.7,34.0,8.15
1651291185.0,78.9,34.0,8.0
1651291190.0,73.8,34.0,8.41
1651291195.0,74.3,36.0,8.26
1651291200.0,78.0,35.0,8.26
1651291205.0,76.0,35.0,8.14
1651291210.0,74.0,35.0,8.45
1651291215.0,75.1,35.0,8.46
1651291220.0,78.0,34.0,8.47
1651291225.0,76.4,36.0,8.35
1651291230.0,73.5,36.0,8.3
1651291235.0,75.2,35.0,8.32
1651291240.0,77.4,35.0,8.16
1651291245.0,75.3,35.0,8.46
1651291250.0,76.9,35.0,8.07
1651291255.0,78.6,35.0,8.22
1651291260.0,78.8,35.0,8.01
1651291265.0,74.0,34.0,8.17
1651291270.0,78.0,34.0,8.19
1651291275.0,77.7,35.0,8.34
1651291280.0,73.0,35.0,8.13
1651291285.0,74.5,35.0,8.14
1651291290.0,78.8,36.0,8.29
1651291295.0,77.5,36.0,8.5
1651291300.0,78.4,34.0,8.21
1651291305.0,74.5,35.0,8.28
1651291310.0,78.8,35.0,8.12
1651291315.0,76.3,36.0,8.22
1651291320.0,73.1,36.0,8.37
1651291325.0,73.7,35.0,8.26
1651291330.0,76.2,35.0,8.03
1651291335.0,76.4,36.0,8.17
1651291340.0,75.0,36.0,8.15
1651291345.0,75.0,36.0,8.26
1651291350.0,73.4,36.0,8.42
1651291355.0,78.8,36.0,8.18
1651291360.0,77.2,35.0,8.31
1651291365.0,79.6,34.0,8.29
1651291370.0,75.1,36.0,8.08
1651291375.0,73.5,34.0,8.38
1651291380.0,75.4,35.0,8.13
1651291385.0,73.2,35.0,8.02
1651291390.0,78.9,35.0,8.09
1651291395.0,75.1,35.0,8.1
1651291400.0,75.5,35.0,8.21
1651291405.0,74.5,35.0,8.32
1651291410.0,79.2,35.0,8.03
1651291415.0,77.2,35.0,8.47
1651291420.0,76.4,36.0,8.17
1651291425.0,73.8,35.0,8.34
1651291430.0,78.2,36.0,8.43
1651291435.0,75.3,34.0,8.17
1651291440.0,73.1,36.0,8.4
1651291445.0,73.2,34.0,8.32
1651291450.0,78.1,34.0,8.44
1651291455.0,79.2,36.0,8.06
1651291460.0,75.4,34.0,8.11
1651291465.0,78.2,35.0,8.24
1651291470.0,75.7,36.0,8.12
1651291475.0,75.4,35.0,8.44
1651291480.0,73.4,34.0,8.04
1651291485.0,76.3,35.0,8.44
1651291490.0,76.4,34.0,8.45
1651291495.0,78.3,36.0,8.25
1651291500.0,74.3,36.0,8.1
1651291505.0,79.3,34.0,8.05
1651291510.0,75.8,34.0,8.47
1651291515.0,76.5,34.0,8.34
1651291520.0,76.4,34.0,8.2
1651291525.0,76.6,34.0,8.0
1651291530.0,73.3,36.0,8.47
1651291535.0,74.9,36.0,8.41
1651291540.0,78.9,35.0,8.41
1651291545.0,74.4,35.0,8.22
1651291550.0,76.7,34.0,8.06
1651291555.0,77.1,35.0,8.03
1651291560.0,73.7,36.0,8.25
1651291565.0,78.9,36.0,8.22
1651291570.0,75.9,36.0,8.16
1651291575.0,79.1,35.0,8.03
1651291580.0,77.2,35.0,8.32
1651291585.0,78.9,34.0,8.18
1651291590.0,73.3,36.0,8.34
1651291595.0,79.4,35.0,8.28
1651291600.0,73.6,36.0,8.31
1651291605.0,79.4,35.0,8.22
1651291610.0,78.3,34.0,8.04
1651291615.0,73.7,36.0,8.15
1651291620.0,76.0,35.0,8.47
1651291625.0,74.1,35.0,8.32
1651291630.0,80.0,35.0,8.5
1651291635.0,73.9,36.0,8.02
1651291640.0,78.8,35.0,8.33
1651291645.0,73.0,36.0,8.36
1651291650.0,77.6,36.0,8.25
1651291655.0,79.4,35.0,8.47
1651291660.0,75.4,34.0,8.32
1651291665.0,73.5,35.0,8.25
1651291670.0,73.7,34.0,8.04
1651291675.0,74.8,34.0,8.27
1651291680.0,78.4,36.0,8.04
1651291685.0,73.0,35.0,8.27
1651291690.0,78.2,34.0,8.11
1651291695.0,78.7,36.0,8.21
1651291700.0,75.4,34.0,8.12
1651291705.0,73.8,35.0,8.46
1651291710.0,74.8,35.0,8.4
1651291715.0,77.5,36.0,8.18
1651291720.0,79.3,34.0,8.01
1651291725.0,73.9,35.0,8.49
1651291730.0,79.3,36.0,8.43
1651291735.0,77.2,36.0,8.46
1651291740.0,76.8,34.0,8.19
1651291745.0,73.7,35.0,8.29
1651291750.0,77.2,34.0,8.08
1651291755.0,79.7,36.0,8.06
1651291760.0,76.8,34.0,8.37
1651291765.0,75.0,36.0,8.45
1651291770.0,75.2,35.0,8.07
1651291775.0,78.3,35.0,8.31
1651291780.0,79.3,36.0,8.1
1651291785.0,78.7,36.0,8.0
1651291790.0,75.8,36.0,8.34
1651291795.0,75.2,35.0,8.41
1651291800.0,80.0,34.0,8.37
1651291805.0,76.6,36.0,8.13
1651291810.0,79.8,35.0,8.12
1651291815.0,75.6,34.0,8.44
1651291820.0,79.3,36.0,8.11
1651291825.0,75.7,34.0,8.4
1651291830.0,73.9,34.0,8.29
1651291835.0,75.9,36.0,8.28
1651291840.0,73.4,36.0,8.31
1651291845.0,77.3,35.0,8.23
1651291850.0,77.5,35.0,8.19
1651291855.0,77.5,36.0,8.41
1651291860.0,74.8,35.0,8.23
1651291865.0,74.2,36.0,8.4
1651291870.0,78.2,35.0,8.01
1651291875.0,74.3,36.0,8.46
1651291880.0,74.6,35.0,8.15
1651291885.0,73.8,36.0,8.48
1651291890.0,74.0,35.0,8.13
1651291895.0,73.7,34.0,8.01
1651291900.0,79.2,36.0,8.02
1651291905.0,77.8,35.0,8.09
1651291910.0,76.5,34.0,8.35
1651291915.0,79.3,35.0,8.09
1651291920.0,76.6,36.0,8.35
1651291925.0,77.5,35.0,8.31
1651291930.0,74.6,34.0,8.15
1651291935.0,75.4,35.0,8.5
1651291940.0,77.4,36.0,8.4
1651291945.0,74.4,36.0,8.11
1651291950.0,74.5,34.0,8.22
1651291955.0,73.7,36.0,8.07
1651291960.0,78.5,36.0,8.16
1651291965.0,79.1,34.0,8.43
1651291970.0,79.1,35.0,8.45
1651291975.0,76.7,35.0,8.1
1651291980.0,75.3,36.0,8.07
1651291985.0,78.3,35.0,8.2
1651291990.0,79.1,36.0,8.12
1651291995.0,77.2,36.0,8.12
1651292000.0,78.1,34.0,8.09
1651292005.0,78.6,34.0,8.26
1651292010.0,79.2,35.0,8.34
1651292015.0,78.9,35.0,8.31
1651292020.0,74.6,35.0,8.29
1651292025.0,75.7,36.0,8.46
1651292030.0,74.7,34.0,8.5
1651292035.0,78.6,35.0,8.39
1651292040.0,79.1,35.0,8.25
1651292045.0,77.3,34.0,8.44
1651292050.0,76.0,35.0,8.17
1651292055.0,78.0,36.0,8.16
1651292060.0,74.7,36.0,8.49
1651292065.0,73.4,35.0,8.1
1651292070.0,78.8,35.0,8.3
1651292075.0,75.9,34.0,8.46
1651292080.0,75.7,34.0,8.42
1651292085.0,78.6,36.0,8.48
1651292090.0,79.6,35.0,8.25
1651292095.0,73.5,35.0,8.21
1651292100.0,78.5,34.0,8.16
1651292105.0,77.3,34.0,8.04
1651292110.0,74.4,36.0,8.5
1651292115.0,78.6,34.0,8.34
1651292120.0,78.3,35.0,8.0
1651292125.0,75.1,35.0,8.25
1651292130.0,77.9,35.0,8.39
1651292135.0,74.5,35.0,8.27
1651292140.0,77.2,35.0,8.16
1651292145.0,77.5,35.0,8.02
1651292150.0,79.9,36.0,8.07
1651292155.0,79.1,34.0,8.46
1651292160.0,77.3,34.0,8.14
1651292165.0,73.2,36.0,8.29
1651292170.0,77.5,34.0,8.44
1651292175.0,74.9,36.0,8.32
1651292180.0,78.5,35.0,8.29
1651292185.0,73.1,36.0,8.45
1651292190.0,77.1,35.0,8.37
1651292195.0,74.9,34.0,8.42
1651292200.0,74.8,35.0,8.22
1651292205.0,74.1,36.0,8.01
1651292210.0,74.0,34.0,8.16
1651292215.0,73.0,36.0,8.31
1651292220.0,73.1,34.0,8.24
1651292225.0,77.0,35.0,8.27
1651292230.0,79.7,34.0,8.14
1651292235.0,73.7,34.0,8.35
1651292240.0,77.1,36.0,8.18
1651292245.0,77.6,35.0,8.23
1651292250.0,75.4,35.0,8.47
1651292255.0,73.3,34.0,8.46
1651292260.0,73.4,35.0,8.47
1651292265.0,77.5,35.0,8.21
1651292270.0,78.7,36.0,8.35
1651292275.0,75.2,35.0,8.18
1651292280.0,76.1,35.0,8.3
1651292285.0,73.2,34.0,8.02
1651292290.0,76.5,34.0,8.21
1651292295.0,76.1,35.0,8.48
1651292300.0,78.4,34.0,8.07
1651292305.0,78.8,34.0,8.26
1651292310.0,73.4,36.0,8.15
1651292315.0,73.0,34.0,8.31
1651292320.0,73.6,35.0,8.08
1651292325.0,78.8,36.0,8.38
1651292330.0,73.7,34.0,8.31
1651292335.0,76.0,36.0,8.48
1651292340.0,75.1,35.0,8.1
1651292345.0,76.1,35.0,8.1
1651292350.0,79.0,36.0,8.1
1651292355.0,73.5,36.0,8.04
1651292360.0,76.9,34.0,8.37
1651292365.0,79.3,34.0,8.22
1651292370.0,73.0,36.0,8.1
1651292375.0,79.8,35.0,8.07
1651292380.0,75.3,36.0,8.27
1651292385.0,77.2,34.0,8.19
1651292390.0,79.9,34.0,8.35
1651292395.0,75.5,34.0,8.31
1651292400.0,79.9,36.0,8.01
1651292405.0,77.1,34.0,8.45
1651292410.0,79.8,36.0,8.19
1651292415.0,78.7,35.0,8.41
1651292420.0,73.3,35.0,8.23
1651292425.0,77.4,36.0,8.35
1651292430.0,79.0,34.0,8.08
1651292435.0,79.2,34.0,8.1
1651292440.0,76.4,34.0,8.07
1651292445.0,75.6,34.0,8.43
1651292450.0,79.6,35.0,8.26
1651292455.0,78.0,35.0,8.29
1651292460.0,76.0,35.0,8.41
1651292465.0,76.8,36.0,8.14
1651292470.0,75.1,36.0,8.42
1651292475.0,73.5,36.0,8.14
1651292480.0,73.7,34.0,8.49
1651292485.0,78.1,36.0,8.25
1651292490.0,77.4,35.0,8.42
1651292495.0,73.3,35.0,8.23
1651292500.0,79.2,35.0,8.24
1651292505.0,73.4,34.0,8.05
1651292510.0,74.2,35.0,8.12
1651292515.0,74.5,36.0,8.04
1651292520.0,73.1,35.0,8.29
1651292525.0,77.5,36.0,8.12
1651292530.0,75.4,36.0,8.07
1651292535.0,76.4,35.0,8.05
1651292540.0,74.4,34.0,8.3
1651292545.0,77.6,36.0,8.47
1651292550.0,78.7,36.0,8.5
1651292555.0,79.0,35.0,8.06
1651292560.0,73.7,34.0,8.15
1651292565.0,77.3,34.0,8.14
1651292570.0,74.6,36.0,8.34
1651292575.0,76.4,34.0,8.46
1651292580.0,79.5,35.0,8.29
1651292585.0,79.5,34.0,8.11
1651292590.0,77.0,34.0,8.03
1651292595.0,74.2,34.0,8.05
1651292600.0,77.2,34.0,8.45
1651292605.0,73.5,36.0,8.17
1651292610.0,74.7,34.0,8.03
1651292615.0,77.2,36.0,8.22
1651292620.0,73.7,36.0,8.36
1651292625.0,79.7,36.0,8.17
1651292630.0,73.4,35.0,8.04
1651292635.0,75.4,36.0,8.03
1651292640.0,79.0,36.0,8.3
1651292645.0,77.5,35.0,8.33
1651292650.0,74.1,36.0,8.07
1651292655.0,77.8,36.0,8.06
1651292660.0,74.5,34.0,8.18
1651292665.0,79.2,34.0,8.4
1651292670.0,79.6,35.0,8.41
1651292675.0,79.7,36.0,8.13
1651292680.0,76.7,34.0,8.06
1651292685.0,79.9,36.0,8.06
1651292690.0,74.6,35.0,8.42
1651292695.0,79.9,36.0,8.43
1651292700.0,73.2,34.0,8.47
1651292705.0,74.3,36.0,8.13
1651292710.0,77.6,34.0,8.16
1651292715.0,79.6,34.0,8.0
1651292720.0,77.8,36.0,8.16
1651292725.0,74.4,35.0,8.35
1651292730.0,73.4,35.0,8.3
1651292735.0,76.2,35.0,8.15
1651292740.0,75.1,34.0,8.25
1651292745.0,80.0,34.0,8.0
1651292750.0,75.5,36.0,8.02
1651292755.0,73.1,36.0,8.49
1651292760.0,78.4,36.0,8.41
1651292765.0,78.8,35.0,8.41
1651292770.0,77.2,36.0,8.41
1651292775.0,77.8,34.0,8.49
1651292780.0,75.5,35.0,8.49
1651292785.0,74.1,34.0,8.14
1651292790.0,79.1,35.0,8.06
1651292795.0,74.6,35.0,8.38
1651292800.0,76.8,35.0,8.49
1651292805.0,75.5,36.0,8.22
1651292810.0,76.8,34.0,8.12
1651292815.0,76.6,35.0,8.05
1651292820.0,79.2,34.0,8.35
1651292825.0,74.2,36.0,8.49
1651292830.0,75.6,34.0,8.15
1651292835.0,77.4,36.0,8.06
1651292840.0,74.6,36.0,8.42
1651292845.0,76.7,36.0,8.09
1651292850.0,77.1,36.0,8.08
1651292855.0,77.8,34.0,8.44
1651292860.0,74.9,34.0,8.41
1651292865.0,79.6,36.0,8.35
1651292870.0,73.6,35.0,8.48
1651292875.0,75.9,36.0,8.14
1651292880.0,79.8,35.0,8.31
1651292885.0,75.5,36.0,8.24
1651292890.0,77.7,34.0,8.35
1651292895.0,79.2,36.0,8.42
1651292900.0,78.1,35.0,8.3
1651292905.0,74.8,34.0,8.22
1651292910.0,74.5,36.0,8.25
1651292915.0,79.5,34.0,8.45
1651292920.0,78.1,35.0,8.13
1651292925.0,75.5,35.0,8.29
1651292930.0,79.2,35.0,8.22
1651292935.0,76.1,36.0,8.4
1651292940.0,76.8,34.0,8.35
1651292945.0,78.4,34.0,8.02
1651292950.0,75.8,35.0,8.3
1651292955.0,77.0,35.0,8.26
1651292960.0,74.7,35.0,8.12
1651292965.0,74.4,36.0,8.38
1651292970.0,73.1,36.0,8.17
1651292975.0,74.9,34.0,8.17
1651292980.0,78.4,35.0,8.44
1651292985.0,75.5,36.0,8.24
1651292990.0,78.9,34.0,8.47
1651292995.0,73.4,36.0,8.03
1651293000.0,77.8,34.0,8.21
1651293005.0,78.8,36.0,8.05
1651293010.0,80.0,36.0,8.28
1651293015.0,74.0,34.0,8.17
1651293020.0,79.9,35.0,8.36
1651293025.0,77.8,35.0,8.26
1651293030.0,77.3,34.0,8.1
1651293035.0,73.8,34.0,8.03
1651293040.0,76.0,34.0,8.06
1651293045.0,79.4,35.0,8.01
1651293050.0,76.2,35.0,8.44
1651293055.0,79.3,34.0,8.37
1651293060.0,75.3,34.0,8.46
1651293065.0,79.3,35.0,8.45
1651293070.0,78.8,36.0,8.0
1651293075.0,78.7,34.0,8.05
1651293080.0,73.3,35.0,8.14
1651293085.0,76.4,35.0,8.32
1651293090.0,74.6,34.0,8.04
1651293095.0,77.8,35.0,8.15
1651293100.0,73.4,34.0,8.02
1651293105.0,75.3,35.0,8.0
1651293110.0,77.9,36.0,8.49
1651293115.0,78.4,36.0,8.09
1651293120.0,77.5,34.0,8.28
1651293125.0,77.1,34.0,8.42
1651293130.0,74.5,35.0,8.44
1651293135.0,74.9,34.0,8.07
1651293140.0,77.1,35.0,8.29
1651293145.0,78.0,34.0,8.36
1651293150.0,73.7,34.0,8.41
1651293155.0,78.5,34.0,8.13
1651293160.0,74.3,35.0,8.47
1651293165.0,73.4,36.0,8.12
1651293170.0,73.7,36.0,8.22
1651293175.0,75.1,36.0,8.13
1651293180.0,78.6,36.0,8.05
1651293185.0,75.9,36.0,8.22
1651293190.0,75.9,35.0,8.32
1651293195.0,79.7,35.0,8.41
1651293200.0,78.0,36.0,8.17
1651293205.0,73.1,35.0,8.47
1651293210.0,74.2,36.0,8.49
1651293215.0,79.5,35.0,8.21
1651293220.0,74.2,34.0,8.34
1651293225.0,79.1,36.0,8.36
1651293230.0,76.8,35.0,8.39
1651293235.0,78.3,34.0,8.23
1651293240.0,76.7,36.0,8.21
1651293245.0,74.1,36.0,8.41
1651293250.0,74.8,34.0,8.09
1651293255.0,77.8,34.0,8.4
1651293260.0,74.0,34.0,8.07
1651293265.0,74.6,35.0,8.43
1651293270.0,73.6,34.0,8.24
1651293275.0,78.8,36.0,8.35
1651293280.0,77.5,36.0,8.19
1651293285.0,75.3,34.0,8.46
1651293290.0,78.6,35.0,8.16
1651293295.0,80.0,34.0,8.47
1651293300.0,74.8,34.0,8.08
1651293305.0,73.5,34.0,8.48
1651293310.0,79.2,35.0,8.44
1651293315.0,74.0,35.0,8.07
1651293320.0,75.7,35.0,8.29
1651293325.0,79.4,35.0,8.02
1651293330.0,75.1,35.0,8.34
1651293335.0,77.8,36.0,8.17
1651293340.0,77.5,35.0,8.3
1651293345.0,79.5,34.0,8.24
1651293350.0,77.3,34.0,8.27
1651293355.0,78.2,36.0,8.12
1651293360.0,79.3,35.0,8.28
1651293365.0,74.9,35.0,8.15
1651293370.0,77.6,34.0,8.07
1651293375.0,75.3,36.0,8.09
1651293380.0,73.9,36.0,8.27
1651293385.0,75.0,36.0,8.02
1651293390.0,73.2,35.0,8.29
1651293395.0,79.3,36.0,8.48
1651293400.0,78.5,34.0,8.39
1651293405.0,73.5,36.0,8.25
1651293410.0,78.0,35.0,8.2
1651293415.0,79.5,35.0,8.42
1651293420.0,75.3,35.0,8.03
1651293425.0,77.6,36.0,8.0
1651293430.0,74.1,35.0,8.18
1651293435.0,77.7,35.0,8.49
1651293440.0,75.8,35.0,8.14
1651293445.0,73.1,34.0,8.01
1651293450.0,76.2,34.0,8.25
1651293455.0,77.5,34.0,8.4
1651293460.0,78.9,36.0,8.45
1651293465.0,77.0,36.0,8.35
1651293470.0,78.3,36.0,8.26
1651293475.0,73.5,35.0,8.03
1651293480.0,74.3,36.0,8.28
1651293485.0,78.5,35.0,8.09
